expense_id,expense_date,expense_category,department,amount
E11811,2026-07-23,Customer Support,Support,133767.85
E11812,2026-03-13,Customer Support,Support,109348.91
E11813,2026-05-12,Technology,Technology,95432.68
E11814,2025-06-06,Infrastructure,Technology,139971.03
E11815,2025-12-01,Logistics,Operations,63589.18
E11816,2025-03-16,Technology,Technology,143678.13
E11817,2026-01-25,Customer Support,Support,145471.3
E11818,2025-01-01,Technology,Technology,90754.36
E11819,2025-07-02,Technology,Technology,100330.06
E11820,2025-04-12,Operations,Operations,8580.9
E11821,2025-12-15,Technology,Technology,15206.49
E11822,2026-03-17,Infrastructure,Technology,115008.71
E11823,2026-06-15,Salaries,HR,68336.29
E11824,2025-05-29,Customer Support,Support,65481.15
E11825,2025-06-26,Customer Support,Support,113366.08
E11826,2026-01-03,Salaries,HR,32620.85
E11827,2025-09-12,Salaries,HR,40756.12
E11828,2025-12-23,Logistics,Operations,118334.43
E11829,2025-07-13,Logistics,Operations,30726.01
E11830,2026-06-14,Salaries,HR,84455.86
E11831,2026-04-22,Marketing,Marketing,49046.79
E11832,2026-01-30,Logistics,Operations,62433.62
E11833,2026-02-10,Logistics,Operations,49655.27
E11834,2025-02-26,Salaries,HR,68161.02
E11835,2025-02-08,Marketing,Marketing,43948.09
E11836,2025-10-01,Infrastructure,Technology,133117.73
E11837,2025-02-12,Marketing,Marketing,92433.93
E11838,2026-07-16,Customer Support,Support,145804.49
E11839,2025-11-01,Operations,Operations,38127.65
E11840,2025-11-25,Marketing,Marketing,47305.89
E11841,2026-07-23,Infrastructure,Technology,142877.2
E11842,2025-11-14,Salaries,HR,104758.8
E11843,2026-04-07,Technology,Technology,132743.9
E11844,2026-01-31,Technology,Technology,27760.3
E11845,2025-07-26,Operations,Operations,9417.57
E11846,2026-03-29,Operations,Operations,61407.52
E11847,2025-02-17,Logistics,Operations,102818.71
E11848,2025-07-14,Salaries,HR,8188.03
E11849,2025-06-17,Operations,Operations,96624.37
E11850,2025-10-13,Infrastructure,Technology,46043.05
E11851,2026-02-22,Infrastructure,Technology,121161.51
E11852,2025-02-15,Marketing,Marketing,14220.09
E11853,2025-12-24,Salaries,HR,108952.11
E11854,2026-05-22,Infrastructure,Technology,118814.99
E11855,2025-09-07,Technology,Technology,54944.58
E11856,2025-08-21,Operations,Operations,89296.07
E11857,2026-07-01,Marketing,Marketing,2296.93
E11858,2025-11-24,Customer Support,Support,68038.33
E11859,2026-02-16,Salaries,HR,49099.68
E11860,2025-08-28,Logistics,Operations,72030.04
E11861,2026-03-07,Infrastructure,Technology,111321.03
E11862,2025-04-09,Technology,Technology,99375.22
E11863,2026-02-20,Customer Support,Support,35242.13
E11864,2026-05-20,Salaries,HR,62633.24
E11865,2025-04-10,Technology,Technology,25358.58
E11866,2025-05-24,Marketing,Marketing,18953.55
E11867,2026-07-22,Technology,Technology,124113.41
E11868,2025-08-22,Technology,Technology,89139.16
E11869,2026-02-12,Logistics,Operations,99610.99
E11870,2026-01-02,Salaries,HR,16612.43
E11871,2025-05-02,Infrastructure,Technology,70061.56
E11872,2026-07-05,Operations,Operations,64895.3
E11873,2025-06-25,Customer Support,Support,50243.63
E11874,2025-06-23,Salaries,HR,58824.81
E11875,2025-09-13,Salaries,HR,86032.88
E11876,2025-08-14,Operations,Operations,111140.92
E11877,2026-02-24,Logistics,Operations,25675.67
E11878,2026-05-04,Logistics,Operations,121147.87
E11879,2026-07-11,Logistics,Operations,15345.5
E11880,2026-02-01,Marketing,Marketing,24074.51
E11881,2025-05-29,Technology,Technology,17597.83
E11882,2025-01-17,Infrastructure,Technology,120515.8
E11883,2025-05-06,Marketing,Marketing,103752.32
E11884,2026-02-05,Customer Support,Support,148895.28
E11885,2026-02-15,Customer Support,Support,139335.58
E11886,2025-09-06,Salaries,HR,147774.93
E11887,2026-07-12,Operations,Operations,29971.4
E11888,2025-02-02,Customer Support,Support,137532.16
E11889,2025-11-28,Customer Support,Support,28546.67
E11890,2026-02-07,Logistics,Operations,139943.56
E11891,2025-07-23,Customer Support,Support,122221.39
E11892,2025-05-25,Logistics,Operations,142787.96
E11893,2025-03-18,Technology,Technology,9523.7
E11894,2026-01-08,Technology,Technology,139819.63
E11895,2025-10-22,Infrastructure,Technology,40042.24
E11896,2025-05-20,Marketing,Marketing,4514.13
E11897,2025-03-13,Infrastructure,Technology,53468.96
E11898,2025-01-21,Marketing,Marketing,19095.06
E11899,2025-12-09,Customer Support,Support,134641.78
E11900,2026-07-20,Logistics,Operations,27244.77
E11901,2025-09-28,Marketing,Marketing,102156.85
E11902,2026-04-12,Infrastructure,Technology,77811.43
E11903,2025-09-25,Salaries,HR,106858.86
E11904,2025-12-15,Customer Support,Support,62825.04
E11905,2026-07-26,Technology,Technology,21427.54
E11906,2026-02-24,Logistics,Operations,133988.8
E11907,2025-09-22,Salaries,HR,89867.03
E11908,2026-07-16,Operations,Operations,53950.86
E11909,2026-04-01,Infrastructure,Technology,144979.68
E11910,2025-12-11,Logistics,Operations,116442.61
E11911,2026-06-24,Logistics,Operations,5539.39
E11912,2026-01-29,Salaries,HR,107130.89
E11913,2025-05-31,Technology,Technology,60363.37
E11914,2026-03-23,Technology,Technology,103181.8
E11915,2026-01-06,Technology,Technology,100606.05
E11916,2025-12-02,Salaries,HR,89165.29
E11917,2025-02-28,Marketing,Marketing,9847.35
E11918,2026-07-05,Salaries,HR,99671.9
E11919,2026-05-08,Technology,Technology,147930.28
E11920,2025-05-23,Salaries,HR,23725.34
E11921,2025-10-12,Technology,Technology,119957.06
E11922,2025-05-31,Marketing,Marketing,62752.45
E11923,2025-08-02,Customer Support,Support,73869.07
E11924,2025-07-15,Operations,Operations,59327.6
E11925,2026-02-16,Marketing,Marketing,42807.93
E11926,2025-02-22,Marketing,Marketing,126843.11
E11927,2026-05-11,Marketing,Marketing,138097.71
E11928,2025-12-30,Logistics,Operations,29574.84
E11929,2026-06-01,Customer Support,Support,74022.67
E11930,2026-05-07,Salaries,HR,134059.29
E11931,2025-09-14,Operations,Operations,43924.86
E11932,2025-09-04,Salaries,HR,106940.51
E11933,2025-03-14,Logistics,Operations,96318.37
E11934,2026-06-10,Salaries,HR,47069.01
E11935,2025-01-23,Logistics,Operations,20325.51
E11936,2025-12-14,Logistics,Operations,66277.21
E11937,2025-03-05,Customer Support,Support,4438.5
E11938,2025-08-25,Operations,Operations,71106.83
E11939,2025-05-19,Operations,Operations,140295.82
E11940,2026-06-02,Salaries,HR,123128.09
E11941,2025-08-19,Infrastructure,Technology,4896.13
E11942,2025-10-12,Operations,Operations,102601.6
E11943,2025-04-25,Operations,Operations,94387.91
E11944,2025-03-22,Technology,Technology,43526.71
E11945,2025-03-16,Salaries,HR,11693.08
E11946,2025-07-20,Technology,Technology,88756.08
E11947,2025-01-03,Customer Support,Support,27393.26
E11948,2026-06-13,Technology,Technology,23198.29
E11949,2025-10-03,Customer Support,Support,144638.06
E11950,2025-05-02,Technology,Technology,61017.78
E11951,2025-11-06,Logistics,Operations,51313.21
E11952,2025-03-21,Operations,Operations,3815.13
E11953,2025-10-23,Infrastructure,Technology,112336.58
E11954,2025-03-09,Logistics,Operations,118920.27
E11955,2025-11-26,Customer Support,Support,110302.99
E11956,2025-12-30,Salaries,HR,33446.51
E11957,2025-04-10,Infrastructure,Technology,133588.95
E11958,2025-01-20,Marketing,Marketing,48133.56
E11959,2025-04-14,Technology,Technology,125533.33
E11960,2025-02-19,Customer Support,Support,131160.52
E11961,2026-06-21,Technology,Technology,127585.75
E11962,2025-06-26,Operations,Operations,5109.59
E11963,2026-02-21,Technology,Technology,55937.01
E11964,2025-08-16,Operations,Operations,136136.35
E11965,2025-04-15,Logistics,Operations,65634.58
E11966,2025-07-28,Logistics,Operations,128736.22
E11967,2025-02-12,Technology,Technology,107434.13
E11968,2025-10-04,Infrastructure,Technology,126650.82
E11969,2026-01-29,Salaries,HR,50584.19
E11970,2026-04-24,Operations,Operations,6515.16
E11971,2025-01-14,Technology,Technology,114013.73
E11972,2026-05-23,Technology,Technology,102895.33
E11973,2026-06-06,Salaries,HR,111055.3
E11974,2025-09-01,Marketing,Marketing,35959.94
E11975,2026-05-25,Salaries,HR,64169.89
E11976,2025-05-10,Logistics,Operations,118308.37
E11977,2025-04-21,Operations,Operations,20452.11
E11978,2026-04-11,Salaries,HR,93696.5
E11979,2025-12-01,Technology,Technology,93746.75
E11980,2025-10-23,Salaries,HR,116544.96
E11981,2025-03-11,Customer Support,Support,72754.09
E11982,2026-02-12,Marketing,Marketing,102145.17
E11983,2025-10-03,Infrastructure,Technology,92971.45
E11984,2025-01-06,Operations,Operations,122075.19
E11985,2025-02-03,Technology,Technology,146628.72
E11986,2025-05-10,Operations,Operations,14748.9
E11987,2026-01-28,Marketing,Marketing,127276.84
E11988,2025-10-03,Infrastructure,Technology,96178.77
E11989,2025-12-09,Operations,Operations,68263.34
E11990,2025-04-23,Infrastructure,Technology,37175.37
E11991,2026-05-26,Salaries,HR,101491.94
E11992,2025-04-09,Salaries,HR,15730.08
E11993,2025-12-06,Logistics,Operations,9459.68
E11994,2026-03-23,Technology,Technology,93513.74
E11995,2025-11-19,Customer Support,Support,67340.05
E11996,2025-06-23,Marketing,Marketing,41218.54
E11997,2025-11-22,Marketing,Marketing,117833.99
E11998,2025-12-25,Salaries,HR,76818.56
E11999,2025-05-13,Operations,Operations,53974.68
E12000,2025-09-08,Marketing,Marketing,71243.53
E12001,2025-12-26,Operations,Operations,31496.68
E12002,2025-10-14,Technology,Technology,54963.59
E12003,2025-08-09,Operations,Operations,51172.27
E12004,2025-03-08,Technology,Technology,30073.43
E12005,2025-10-06,Logistics,Operations,109126.53
E12006,2025-08-27,Operations,Operations,128000.5
E12007,2025-11-01,Salaries,HR,42770.43
E12008,2025-05-08,Customer Support,Support,92255.24
E12009,2025-06-16,Customer Support,Support,101030.93
E12010,2025-07-20,Customer Support,Support,96515.19
E12011,2026-03-28,Salaries,HR,76208.19
E12012,2025-03-07,Marketing,Marketing,80369.01
E12013,2025-08-19,Customer Support,Support,21568.79
E12014,2026-01-09,Customer Support,Support,141363.6
E12015,2025-09-22,Logistics,Operations,136344.23
E12016,2026-04-10,Customer Support,Support,96748.26
E12017,2025-05-13,Salaries,HR,141647.03
E12018,2026-04-07,Marketing,Marketing,84725.55
E12019,2026-07-25,Infrastructure,Technology,98502.37
E12020,2025-07-16,Salaries,HR,139845.68
E12021,2026-02-20,Logistics,Operations,113322.0
E12022,2025-09-04,Customer Support,Support,85982.59
E12023,2025-10-12,Marketing,Marketing,106087.25
E12024,2025-12-27,Logistics,Operations,11924.93
E12025,2025-08-25,Customer Support,Support,70782.58
E12026,2025-07-18,Logistics,Operations,145051.72
E12027,2026-07-24,Marketing,Marketing,39852.32
E12028,2025-01-06,Logistics,Operations,94565.45
E12029,2026-01-06,Technology,Technology,40160.71
E12030,2025-11-12,Customer Support,Support,96044.61
E12031,2026-01-03,Technology,Technology,113610.37
E12032,2026-08-08,Technology,Technology,95947.48
E12033,2025-01-28,Infrastructure,Technology,105165.33
E12034,2026-02-20,Salaries,HR,111820.84
E12035,2025-09-22,Infrastructure,Technology,102788.66
E12036,2025-10-27,Salaries,HR,46912.52
E12037,2025-04-28,Operations,Operations,49847.87
E12038,2025-05-31,Logistics,Operations,119322.92
E12039,2026-07-31,Operations,Operations,7601.05
E12040,2025-11-26,Technology,Technology,71558.38
E12041,2026-05-13,Marketing,Marketing,4272.59
E12042,2025-07-11,Salaries,HR,35324.99
E12043,2025-06-25,Infrastructure,Technology,100026.41
E12044,2025-01-12,Operations,Operations,10360.38
E12045,2026-03-07,Logistics,Operations,44753.72
E12046,2025-04-22,Logistics,Operations,131492.33
E12047,2025-02-13,Infrastructure,Technology,122374.73
E12048,2025-04-09,Operations,Operations,42625.54
E12049,2026-07-31,Customer Support,Support,143371.35
E12050,2025-01-17,Salaries,HR,63909.3
E12051,2026-02-28,Technology,Technology,124106.7
E12052,2026-02-09,Logistics,Operations,8501.6
E12053,2025-03-26,Marketing,Marketing,112309.05
E12054,2026-07-26,Technology,Technology,130739.88
E12055,2025-03-31,Operations,Operations,136497.84
E12056,2026-07-07,Marketing,Marketing,63049.94
E12057,2025-10-21,Logistics,Operations,31599.98
E12058,2025-03-27,Operations,Operations,37961.0
E12059,2025-04-25,Operations,Operations,3607.12
E12060,2025-08-26,Operations,Operations,66836.22
E12061,2026-02-19,Logistics,Operations,141545.39
E12062,2025-08-24,Logistics,Operations,97666.64
E12063,2025-10-16,Operations,Operations,69059.4
E12064,2025-01-07,Customer Support,Support,18799.7
E12065,2025-04-20,Customer Support,Support,10918.27
E12066,2025-03-21,Infrastructure,Technology,51855.57
E12067,2025-11-25,Operations,Operations,90315.23
E12068,2025-09-14,Marketing,Marketing,82771.54
E12069,2025-07-27,Salaries,HR,145779.6
E12070,2025-12-16,Customer Support,Support,22687.82
E12071,2025-12-22,Infrastructure,Technology,110009.66
E12072,2025-05-29,Technology,Technology,59276.24
E12073,2025-07-25,Operations,Operations,138280.15
E12074,2025-10-10,Customer Support,Support,18826.29
E12075,2025-03-18,Marketing,Marketing,69817.23
E12076,2025-05-23,Customer Support,Support,31006.36
E12077,2025-06-20,Technology,Technology,129135.9
E12078,2025-02-04,Salaries,HR,67255.93
E12079,2025-07-13,Customer Support,Support,146263.11
E12080,2025-11-15,Technology,Technology,141127.26
E12081,2026-03-12,Customer Support,Support,38642.69
E12082,2026-01-07,Marketing,Marketing,121325.1
E12083,2026-07-29,Operations,Operations,77667.13
E12084,2025-07-19,Operations,Operations,55682.76
E12085,2026-02-15,Infrastructure,Technology,33342.2
E12086,2025-06-12,Operations,Operations,43796.22
E12087,2025-03-15,Operations,Operations,99962.88
E12088,2025-05-07,Customer Support,Support,55206.19
E12089,2025-03-02,Customer Support,Support,5938.35
E12090,2025-06-21,Infrastructure,Technology,18358.33
E12091,2026-04-17,Customer Support,Support,71000.07
E12092,2025-12-22,Salaries,HR,27817.05
E12093,2026-05-17,Salaries,HR,26656.21
E12094,2026-07-06,Technology,Technology,131275.63
E12095,2025-06-11,Infrastructure,Technology,109426.4
E12096,2026-01-30,Logistics,Operations,121226.46
E12097,2025-12-30,Logistics,Operations,117135.72
E12098,2025-12-16,Salaries,HR,128101.54
E12099,2026-04-29,Marketing,Marketing,57057.87
E12100,2026-01-16,Infrastructure,Technology,58798.15
E12101,2026-04-30,Marketing,Marketing,22778.62
E12102,2026-08-02,Marketing,Marketing,35907.87
E12103,2025-08-05,Customer Support,Support,121733.19
E12104,2025-07-08,Operations,Operations,92782.12
E12105,2026-01-01,Marketing,Marketing,80358.5
E12106,2025-04-10,Infrastructure,Technology,79482.57
E12107,2026-07-03,Technology,Technology,17577.19
E12108,2026-01-24,Logistics,Operations,111697.48
E12109,2026-01-08,Customer Support,Support,2757.31
E12110,2025-06-29,Marketing,Marketing,61522.27
E12111,2026-03-03,Operations,Operations,94393.12
E12112,2026-06-05,Customer Support,Support,21740.62
E12113,2025-03-10,Salaries,HR,65494.43
E12114,2026-07-15,Logistics,Operations,6958.37
E12115,2025-06-15,Technology,Technology,7074.03
E12116,2025-04-08,Operations,Operations,17811.83
E12117,2025-07-21,Customer Support,Support,88531.72
E12118,2026-07-21,Logistics,Operations,32634.67
E12119,2025-01-25,Technology,Technology,35908.35
E12120,2025-02-20,Salaries,HR,106878.62
E12121,2025-11-25,Operations,Operations,16694.1
E12122,2025-02-20,Infrastructure,Technology,29729.59
E12123,2025-06-13,Technology,Technology,38174.69
E12124,2025-06-11,Marketing,Marketing,119975.81
E12125,2025-10-19,Marketing,Marketing,42067.49
E12126,2026-08-08,Salaries,HR,141636.28
E12127,2025-05-19,Technology,Technology,88451.1
E12128,2025-04-19,Infrastructure,Technology,3982.64
E12129,2025-06-05,Operations,Operations,52198.23
E12130,2025-04-09,Customer Support,Support,39391.66
E12131,2025-10-22,Infrastructure,Technology,112491.68
E12132,2025-05-04,Logistics,Operations,142375.42
E12133,2025-01-20,Marketing,Marketing,123822.57
E12134,2026-04-02,Operations,Operations,4769.95
E12135,2025-11-04,Marketing,Marketing,123044.94
E12136,2026-06-14,Marketing,Marketing,115177.23
E12137,2025-03-07,Marketing,Marketing,96496.53
E12138,2025-06-10,Marketing,Marketing,24287.33
E12139,2025-09-13,Logistics,Operations,96250.56
E12140,2025-06-12,Technology,Technology,123760.0
E12141,2025-05-14,Logistics,Operations,11750.63
E12142,2026-02-11,Logistics,Operations,77160.82
E12143,2025-09-11,Marketing,Marketing,89095.13
E12144,2025-08-20,Infrastructure,Technology,111842.71
E12145,2025-09-22,Operations,Operations,127392.84
E12146,2026-04-22,Logistics,Operations,51755.84
E12147,2025-06-18,Customer Support,Support,84914.37
E12148,2025-12-10,Infrastructure,Technology,6248.97
E12149,2025-09-22,Infrastructure,Technology,18291.96
E12150,2025-08-01,Operations,Operations,144053.84
E12151,2025-03-28,Marketing,Marketing,107399.18
E12152,2025-05-29,Operations,Operations,135464.22
E12153,2025-04-29,Logistics,Operations,35416.15
E12154,2025-09-25,Marketing,Marketing,5491.18
E12155,2025-05-08,Operations,Operations,2999.81
E12156,2026-05-27,Technology,Technology,36816.12
E12157,2025-06-23,Salaries,HR,11920.47
E12158,2025-02-28,Infrastructure,Technology,64181.3
E12159,2026-05-11,Logistics,Operations,39940.37
E12160,2026-05-17,Customer Support,Support,5170.41
E12161,2025-10-13,Salaries,HR,61416.08
E12162,2026-02-12,Customer Support,Support,99247.47
E12163,2026-04-02,Logistics,Operations,4206.66
E12164,2025-12-05,Marketing,Marketing,28377.62
E12165,2026-01-28,Logistics,Operations,65449.56
E12166,2025-11-19,Technology,Technology,122370.66
E12167,2025-01-30,Salaries,HR,35168.81
E12168,2026-06-10,Marketing,Marketing,2953.22
E12169,2025-02-03,Marketing,Marketing,125822.58
E12170,2025-08-14,Operations,Operations,42588.32
E12171,2026-04-22,Logistics,Operations,79371.22
E12172,2025-09-07,Logistics,Operations,68927.87
E12173,2025-02-21,Logistics,Operations,140045.23
E12174,2026-07-18,Salaries,HR,79771.46
E12175,2026-02-03,Technology,Technology,8201.77
E12176,2025-10-11,Salaries,HR,86125.03
E12177,2025-06-25,Customer Support,Support,37272.23
E12178,2026-02-03,Operations,Operations,134486.84
E12179,2025-10-05,Operations,Operations,147232.97
E12180,2025-04-06,Infrastructure,Technology,106740.74
E12181,2025-12-22,Logistics,Operations,16702.31
E12182,2026-02-09,Marketing,Marketing,143617.64
E12183,2025-12-26,Technology,Technology,55093.43
E12184,2026-03-23,Logistics,Operations,146706.69
E12185,2026-04-24,Marketing,Marketing,47336.6
E12186,2026-01-23,Salaries,HR,142182.08
E12187,2026-04-12,Technology,Technology,148438.29
